756;1.0;60;4;4167
756;1.0;60;5;2604
756;1.0;60;6;2808
756;1.0;60;7;15430
756;1.0;60;8;632
756;1.0;60;9;2582
756;1.0;60后;-1;12
756;1.0;60后;10003;1
756;1.0;60后;1001;2
756;1.0;60后;10011;1
756;1.0;60后;10013;1
756;1.0;60后;10021;1
756;1.0;60后;12;1
756;1.0;60后;2;21
756;1.0;60后;4;7
756;1.0;60后;6;1
756;1.0;60后;7;21
756;1.0;60后;8;1
756;1.0;70;;186
756;1.0;70;-1;80322
756;1.0;70;1;3103
756;1.0;70;10;18501
756;1.0;70;10003;1347
756;1.0;70;10004;3249
756;1.0;70;10005;1117
756;1.0;70;10006;4128
756;1.0;70;10008;1750
756;1.0;70;10009;618
756;1.0;70;1001;8385
756;1.0;70;10010;7177
756;1.0;70;10011;5900
756;1.0;70;10012;2524
756;1.0;70;10013;10227
756;1.0;70;10014;1157
756;1.0;70;10016;4519
756;1.0;70;10017;272
756;1.0;70;10019;326
756;1.0;70;10020;3586
756;1.0;70;10021;1383
756;1.0;70;11;5964
756;1.0;70;12;5247
756;1.0;70;13;2782
756;1.0;70;2;83338
756;1.0;70;3;8416
756;1.0;70;4;12959
756;1.0;70;5;11810
756;1.0;70;6;8563
756;1.0;70;7;63465
756;1.0;70;8;1858
756;1.0;70;9;6700
756;1.0;70后;;1
756;1.0;70后;-1;207
756;1.0;70后;1;1
756;1.0;70后;10;127
756;1.0;70后;10003;1
756;1.0;70后;10004;3
756;1.0;70后;10006;1
756;1.0;70后;10008;6
756;1.0;70后;10009;1
756;1.0;70后;1001;18
756;1.0;70后;10010;3
756;1.0;70后;10012;3
756;1.0;70后;10013;29
756;1.0;70后;10016;1
756;1.0;70后;10017;1
756;1.0;70后;10020;2
756;1.0;70后;10021;5
756;1.0;70后;11;19
756;1.0;70后;12;13
756;1.0;70后;13;1
756;1.0;70后;2;256
756;1.0;70后;3;13
756;1.0;70后;4;25
756;1.0;70后;5;65
756;1.0;70后;6;4
756;1.0;70后;7;141
756;1.0;70后;8;1
756;1.0;70后;9;6
756;1.0;80;;1300
756;1.0;80;-1;354060
756;1.0;80;1;17090
756;1.0;80;10;90022
756;1.0;80;10003;5203
756;1.0;80;10004;18679
756;1.0;80;10005;6375
756;1.0;80;10006;13372
756;1.0;80;10008;8328
756;1.0;80;10009;3300
756;1.0;80;1001;33956
756;1.0;80;10010;27945
756;1.0;80;10011;29477
756;1.0;80;10012;10065
756;1.0;80;10013;40316
756;1.0;80;10014;5972
756;1.0;80;10016;15505
756;1.0;80;10017;1184
756;1.0;80;10019;1254
756;1.0;80;10020;12595
756;1.0;80;10021;4419
756;1.0;80;11;19696
756;1.0;80;12;28934
756;1.0;80;13;8457
756;1.0;80;2;433830
756;1.0;80;3;37683
756;1.0;80;4;42692
756;1.0;80;5;59350
756;1.0;80;6;27447
756;1.0;80;7;248779
756;1.0;80;8;7383
756;1.0;80;9;28099
756;1.0;80后;-1;139
756;1.0;80后;1;2
756;1.0;80后;10;23
756;1.0;80后;10003;2
756;1.0;80后;10004;23
756;1.0;80后;10005;1
756;1.0;80后;10006;30
756;1.0;80后;1001;15
756;1.0;80后;10010;1
756;1.0;80后;10011;4
756;1.0;80后;10013;14
756;1.0;80后;10016;16
756;1.0;80后;10019;1
756;1.0;80后;10020;2
756;1.0;80后;10021;4
756;1.0;80后;11;17
756;1.0;80后;12;7
756;1.0;80后;2;124
756;1.0;80后;3;20
756;1.0;80后;4;12
756;1.0;80后;5;37
756;1.0;80后;6;9
756;1.0;80后;7;140
756;1.0;80后;8;3
756;1.0;80后;9;13
756;1.0;90;;7203
756;1.0;90;-1;1359395
756;1.0;90;1;76473
756;1.0;90;10;275988
756;1.0;90;10003;18391
756;1.0;90;10004;64685
756;1.0;90;10005;30573
756;1.0;90;10006;48789
756;1.0;90;10008;31756
756;1.0;90;10009;14649
756;1.0;90;1001;126891
756;1.0;90;10010;117243
756;1.0;90;10011;137966
756;1.0;90;10012;34638
756;1.0;90;10013;117126
756;1.0;90;10014;47696
756;1.0;90;10016;58901
756;1.0;90;10017;4453
756;1.0;90;10019;4908
756;1.0;90;10020;38147
756;1.0;90;10021;14007
756;1.0;90;11;69438
756;1.0;90;12;146080
756;1.0;90;13;20545
756;1.0;90;2;1836745
756;1.0;90;3;130553
756;1.0;90;4;135036
756;1.0;90;5;228675
756;1.0;90;6;66985
756;1.0;90;7;820244
756;1.0;90;8;36432
756;1.0;90;9;66194
756;1.0;90后;;1
756;1.0;90后;-1;1193
756;1.0;90后;1;24
756;1.0;90后;10;299
756;1.0;90后;10003;26
756;1.0;90后;10004;169
756;1.0;90后;10005;23
756;1.0;90后;10006;39
756;1.0;90后;10008;21
756;1.0;90后;10009;5
756;1.0;90后;1001;153
756;1.0;90后;10010;235
756;1.0;90后;10011;27
756;1.0;90后;10012;76
756;1.0;90后;10013;103
756;1.0;90后;10014;19
756;1.0;90后;10016;97
756;1.0;90后;10017;1
756;1.0;90后;10019;7
756;1.0;90后;10020;17
756;1.0;90后;10021;11
756;1.0;90后;11;99
756;1.0;90后;12;73
756;1.0;90后;13;22
756;1.0;90后;2;1226
756;1.0;90后;3;22
756;1.0;90后;4;64
756;1.0;90后;5;277
756;1.0;90后;6;98
756;1.0;90后;7;919
756;1.0;90后;8;21
756;1.0;90后;9;81
756;2.0;;;1094
756;2.0;;-1;148160
756;2.0;;1;7831
756;2.0;;10;2885
756;2.0;;10003;2531
756;2.0;;10004;22993
756;2.0;;10005;1414
756;2.0;;10006;7987
756;2.0;;10008;4050
756;2.0;;10009;1376
756;2.0;;1001;12424
756;2.0;;10010;9000
756;2.0;;10011;6988
756;2.0;;10012;4134
756;2.0;;10013;7323
756;2.0;;10014;1012
756;2.0;;10016;9419
756;2.0;;10017;385
756;2.0;;10019;143
756;2.0;;10020;1626
756;2.0;;10021;957
756;2.0;;11;11323
756;2.0;;12;32005
756;2.0;;13;1825
756;2.0;;2;274018
756;2.0;;3;4641
756;2.0;;4;4124
756;2.0;;5;11729
756;2.0;;6;4554
756;2.0;;7;59608
756;2.0;;8;2924
756;2.0;;9;9422
756;2.0;00;;1691
756;2.0;00;-1;120928
756;2.0;00;1;9157
756;2.0;00;10;2620
756;2.0;00;10003;1506
756;2.0;00;10004;14782
756;2.0;00;10005;2845
756;2.0;00;10006;3919
756;2.0;00;10008;2257
756;2.0;00;10009;1138
756;2.0;00;1001;9843
756;2.0;00;10010;6669
756;2.0;00;10011;8712
756;2.0;00;10012;3133
756;2.0;00;10013;4350
756;2.0;00;10014;820
756;2.0;00;10016;5134
756;2.0;00;10017;773
756;2.0;00;10019;110
756;2.0;00;10020;894
756;2.0;00;10021;625
756;2.0;00;11;5850
756;2.0;00;12;30464
756;2.0;00;13;1241
756;2.0;00;2;235749
756;2.0;00;3;6250
756;2.0;00;4;4113
756;2.0;00;5;10686
756;2.0;00;6;4207
756;2.0;00;7;46377
756;2.0;00;8;2806
756;2.0;00;9;4057
756;2.0;00后;-1;43
756;2.0;00后;10004;1
756;2.0;00后;10009;1
756;2.0;00后;1001;2
756;2.0;00后;10011;1
756;2.0;00后;10013;3
756;2.0;00后;12;4
756;2.0;00后;2;106
756;2.0;00后;3;1
756;2.0;00后;4;3
756;2.0;00后;5;3
756;2.0;00后;6;2
756;2.0;00后;7;18
756;2.0;00后;8;1
756;2.0;40;;6
756;2.0;40;-1;3093
756;2.0;40;1;156
756;2.0;40;10;26
756;2.0;40;10003;37
756;2.0;40;10004;316
756;2.0;40;10005;21
756;2.0;40;10006;113
756;2.0;40;10008;102
756;2.0;40;10009;34
756;2.0;40;1001;251
756;2.0;40;10010;161
756;2.0;40;10011;199
756;2.0;40;10012;65
756;2.0;40;10013;68
756;2.0;40;10014;18
756;2.0;40;10016;148
756;2.0;40;10017;14
756;2.0;40;10019;3
756;2.0;40;10020;8
756;2.0;40;10021;24
756;2.0;40;11;132
756;2.0;40;12;794
756;2.0;40;13;48
756;2.0;40;2;5737
756;2.0;40;3;137
756;2.0;40;4;91
756;2.0;40;5;300
756;2.0;40;6;102
756;2.0;40;7;1241
756;2.0;40;8;52
756;2.0;40;9;306
756;2.0;50;;7
756;2.0;50;-1;6201
756;2.0;50;1;238
756;2.0;50;10;52
756;2.0;50;10003;73
756;2.0;50;10004;938
756;2.0;50;10005;45
756;2.0;50;10006;210
756;2.0;50;10008;114
756;2.0;50;10009;135
756;2.0;50;1001;537
756;2.0;50;10010;437
756;2.0;50;10011;268
756;2.0;50;10012;168
756;2.0;50;10013;192
756;2.0;50;10014;36
756;2.0;50;10016;284
756;2.0;50;10017;26
756;2.0;50;10019;7
756;2.0;50;10020;20
756;2.0;50;10021;70
756;2.0;50;11;234
756;2.0;50;12;1484
756;2.0;50;13;90
756;2.0;50;2;11200
756;2.0;50;3;202
756;2.0;50;4;209
756;2.0;50;5;521
756;2.0;50;6;266
756;2.0;50;7;2808
756;2.0;50;8;122
756;2.0;50;9;422
756;2.0;60;;139
756;2.0;60;-1;19739
756;2.0;60;1;755
756;2.0;60;10;289
756;2.0;60;10003;287
756;2.0;60;10004;2404
756;2.0;60;10005;157
756;2.0;60;10006;1249
756;2.0;60;10008;548
756;2.0;60;10009;147
756;2.0;60;1001;1850
756;2.0;60;10010;1613
756;2.0;60;10011;968
756;2.0;60;10012;793
756;2.0;60;10013;820
756;2.0;60;10014;130
756;2.0;60;10016;1259
756;2.0;60;10017;44
756;2.0;60;10019;20
756;2.0;60;10020;116
756;2.0;60;10021;159
756;2.0;60;11;1369
756;2.0;60;12;3624
756;2.0;60;13;295
756;2.0;60;2;35665
756;2.0;60;3;688
756;2.0;60;4;624
756;2.0;60;5;1607
756;2.0;60;6;1075
756;2.0;60;7;9694
756;2.0;60;8;452
756;2.0;60;9;1778
756;2.0;70;;391
756;2.0;70;-1;84827
756;2.0;70;1;4368
756;2.0;70;10;1627
756;2.0;70;10003;1207
756;2.0;70;10004;9148
756;2.0;70;10005;796
756;2.0;70;10006;4507
756;2.0;70;10008;2391
756;2.0;70;10009;950
756;2.0;70;1001;7389
756;2.0;70;10010;6533
756;2.0;70;10011;4714
756;2.0;70;10012;3344
756;2.0;70;10013;3813
756;2.0;70;10014;432
756;2.0;70;10016;5103
756;2.0;70;10017;355
756;2.0;70;10019;79
756;2.0;70;10020;484
756;2.0;70;10021;659
756;2.0;70;11;5369
756;2.0;70;12;18517
756;2.0;70;13;1582
756;2.0;70;2;159493
756;2.0;70;3;2960
756;2.0;70;4;2976
756;2.0;70;5;6732
756;2.0;70;6;3452
756;2.0;70;7;37467
756;2.0;70;8;1879
756;2.0;70;9;5465
756;2.0;70后;-1;78
756;2.0;70后;1;1
756;2.0;70后;10;1
756;2.0;70后;10003;3
756;2.0;70后;10004;25
756;2.0;70后;10005;3
756;2.0;70后;10006;2
756;2.0;70后;10008;3
756;2.0;70后;1001;12
756;2.0;70后;10010;36
756;2.0;70后;10011;2
756;2.0;70后;10013;1
756;2.0;70后;10016;14
756;2.0;70后;10017;1
756;2.0;70后;11;8
756;2.0;70后;12;1
756;2.0;70后;13;2
756;2.0;70后;2;58
756;2.0;70后;3;2
756;2.0;70后;4;1
756;2.0;70后;5;5
756;2.0;70后;6;11
756;2.0;70后;7;22
756;2.0;70后;8;1
756;2.0;70后;9;84
756;2.0;80;;3213
756;2.0;80;-1;684203
756;2.0;80;1;31028
756;2.0;80;10;10654
756;2.0;80;10003;10384
756;2.0;80;10004;116521
756;2.0;80;10005;6708
756;2.0;80;10006;27152
756;2.0;80;10008;15933
756;2.0;80;10009;6707
756;2.0;80;1001;58563
756;2.0;80;10010;50090
756;2.0;80;10011;41778
756;2.0;80;10012;27016
756;2.0;80;10013;31021
756;2.0;80;10014;3571
756;2.0;80;10016;36179
756;2.0;80;10017;2129
756;2.0;80;10019;522
756;2.0;80;10020;3762
756;2.0;80;10021;5867
756;2.0;80;11;29969
756;2.0;80;12;171003
756;2.0;80;13;11846
756;2.0;80;2;1296167
756;2.0;80;3;22426
756;2.0;80;4;19814
756;2.0;80;5;54754
756;2.0;80;6;26834
756;2.0;80;7;308612
756;2.0;80;8;13382
756;2.0;80;9;41217
756;2.0;80后;-1;414
756;2.0;80后;1;10
756;2.0;80后;10;7
756;2.0;80后;10003;6
756;2.0;80后;10004;31
756;2.0;80后;10005;2
756;2.0;80后;10006;5
756;2.0;80后;10008;35
756;2.0;80后;10009;1
756;2.0;80后;1001;66
756;2.0;80后;10010;22
756;2.0;80后;10011;7
756;2.0;80后;10012;27
756;2.0;80后;10013;67
756;2.0;80后;10014;2
756;2.0;80后;10016;26
756;2.0;80后;10020;11
756;2.0;80后;10021;2
756;2.0;80后;11;79
756;2.0;80后;12;35
756;2.0;80后;13;13
756;2.0;80后;2;548
756;2.0;80后;3;7
756;2.0;80后;4;76
756;2.0;80后;5;43
756;2.0;80后;6;11
756;2.0;80后;7;237
756;2.0;80后;8;5
756;2.0;80后;9;106
756;2.0;90;;17074
756;2.0;90;-1;2560945
756;2.0;90;1;140138
756;2.0;90;10;34704
756;2.0;90;10003;28990
756;2.0;90;10004;299629
756;2.0;90;10005;32707
756;2.0;90;10006;88604
756;2.0;90;10008;53481
756;2.0;90;10009;26477
756;2.0;90;1001;208256
756;2.0;90;10010;182826
756;2.0;90;10011;187846
756;2.0;90;10012;71950
756;2.0;90;10013;86985
756;2.0;90;10014;18183
756;2.0;90;10016;102496
756;2.0;90;10017;9522
756;2.0;90;10019;2294
756;2.0;90;10020;12220
756;2.0;90;10021;17957
756;2.0;90;11;105022
756;2.0;90;12;683152
756;2.0;90;13;29126
756;2.0;90;2;5040895
756;2.0;90;3;101466
756;2.0;90;4;68452
756;2.0;90;5;216481
756;2.0;90;6;89499
756;2.0;90;7;1035111
756;2.0;90;8;66607
756;2.0;90;9;97963
756;2.0;90后;-1;763
756;2.0;90后;1;60
756;2.0;90后;10;5
756;2.0;90后;10003;13
756;2.0;90后;10004;68
756;2.0;90后;10005;10
756;2.0;90后;10006;16
756;2.0;90后;10008;6
756;2.0;90后;10009;1
756;2.0;90后;1001;64
756;2.0;90后;10010;13
756;2.0;90后;10011;20
756;2.0;90后;10012;18
756;2.0;90后;10013;82
756;2.0;90后;10014;3
756;2.0;90后;10016;34
756;2.0;90后;10017;2
756;2.0;90后;10020;3
756;2.0;90后;10021;14
756;2.0;90后;11;82
756;2.0;90后;12;113
756;2.0;90后;13;4
756;2.0;90后;2;1478
756;2.0;90后;3;13
756;2.0;90后;4;61
756;2.0;90后;5;102
756;2.0;90后;6;32
756;2.0;90后;7;382
756;2.0;90后;8;12
756;2.0;90后;9;20
759;-1.0;;;896
759;-1.0;;-1;310884
759;-1.0;;1;8930
759;-1.0;;10;15306
759;-1.0;;10003;2111
759;-1.0;;10004;18614
759;-1.0;;10005;2572
759;-1.0;;10006;10163
759;-1.0;;10008;5255
759;-1.0;;10009;1617
759;-1.0;;1001;24453
759;-1.0;;10010;20147
759;-1.0;;10011;14694
759;-1.0;;10012;4888
759;-1.0;;10013;21450
759;-1.0;;10014;3044
759;-1.0;;10016;12345
759;-1.0;;10017;448
759;-1.0;;10019;450
759;-1.0;;10020;4698
759;-1.0;;10021;4985
759;-1.0;;11;15133
759;-1.0;;12;109121
759;-1.0;;13;2334
759;-1.0;;2;826371
759;-1.0;;3;12963
759;-1.0;;4;27439
759;-1.0;;5;34123
759;-1.0;;6;4439
759;-1.0;;7;174161
759;-1.0;;8;5155
759;-1.0;;9;10607
759;1.0;;;69
759;1.0;;-1;39894
759;1.0;;1;549
759;1.0;;10;5038
759;1.0;;10003;450
759;1.0;;10004;1184
759;1.0;;10005;292
759;1.0;;10006;1007
759;1.0;;10008;713
759;1.0;;10009;148
759;1.0;;1001;1552
759;1.0;;10010;1535
759;1.0;;10011;1294
759;1.0;;10012;470
759;1.0;;10013;2179
759;1.0;;10014;322
759;1.0;;10016;1162
759;1.0;;10017;23
759;1.0;;10019;164
759;1.0;;10020;1163
759;1.0;;10021;259
759;1.0;;11;1571
759;1.0;;12;1990
759;1.0;;13;220
759;1.0;;2;34931
759;1.0;;3;1071
759;1.0;;4;3294
759;1.0;;5;2647
759;1.0;;6;516
759;1.0;;7;12851
759;1.0;;8;165
759;1.0;;9;1321
759;1.0;00;;13
759;1.0;00;-1;4019
759;1.0;00;1;77
759;1.0;00;10;469
759;1.0;00;10003;36
759;1.0;00;10004;105
759;1.0;00;10005;64
759;1.0;00;10006;96
759;1.0;00;10008;56
759;1.0;00;10009;20
759;1.0;00;1001;202
759;1.0;00;10010;171
759;1.0;00;10011;218
759;1.0;00;10012;44
759;1.0;00;10013;175
759;1.0;00;10014;102
759;1.0;00;10016;110
759;1.0;00;10017;3
759;1.0;00;10019;7
759;1.0;00;10020;67
759;1.0;00;10021;20
759;1.0;00;11;135
759;1.0;00;12;328
759;1.0;00;13;9
759;1.0;00;2;5129
759;1.0;00;3;130
759;1.0;00;4;271
759;1.0;00;5;374
759;1.0;00;6;29
759;1.0;00;7;1289
759;1.0;00;8;23
759;1.0;00;9;113
759;1.0;40;-1;242
759;1.0;40;1;3
759;1.0;40;10;40
759;1.0;40;10003;3
759;1.0;40;10004;4
759;1.0;40;10005;6
759;1.0;40;10006;2
759;1.0;40;10008;5
759;1.0;40;10009;2
759;1.0;40;1001;22
759;1.0;40;10010;16
759;1.0;40;10011;6
759;1.0;40;10012;1
759;1.0;40;10013;32
759;1.0;40;10014;5
759;1.0;40;10016;6
759;1.0;40;10019;1
759;1.0;40;10020;10
759;1.0;40;10021;3
759;1.0;40;11;12
759;1.0;40;12;7
759;1.0;40;13;7
759;1.0;40;2;266
759;1.0;40;3;16
759;1.0;40;4;32
759;1.0;40;5;28
759;1.0;40;6;11
759;1.0;40;7;166
759;1.0;40;8;1
759;1.0;40;9;7
759;1.0;50;;1
759;1.0;50;-1;893
759;1.0;50;1;7
759;1.0;50;10;84
759;1.0;50;10003;5
759;1.0;50;10004;16
759;1.0;50;10005;13
759;1.0;50;10006;25
759;1.0;50;10008;24
759;1.0;50;10009;3
759;1.0;50;1001;40
759;1.0;50;10010;41
759;1.0;50;10011;32
759;1.0;50;10012;7
759;1.0;50;10013;58
759;1.0;50;10014;6
759;1.0;50;10016;26
759;1.0;50;10019;5
759;1.0;50;10020;29
759;1.0;50;10021;11
759;1.0;50;11;49
759;1.0;50;12;18
759;1.0;50;13;10
759;1.0;50;2;595
759;1.0;50;3;11
759;1.0;50;4;126
759;1.0;50;5;50
759;1.0;50;6;23
759;1.0;50;7;532
759;1.0;50;8;8
759;1.0;50;9;140
759;1.0;50后;-1;8
759;1.0;50后;10004;2
759;1.0;50后;10006;1
759;1.0;50后;10010;1
759;1.0;50后;10011;1
759;1.0;50后;10013;1
759;1.0;50后;10016;1
759;1.0;50后;10019;1
759;1.0;50后;11;5
759;1.0;50后;2;1
759;1.0;50后;4;1
759;1.0;50后;6;2
759;1.0;50后;7;2
759;1.0;60;;2
759;1.0;60;-1;2444
759;1.0;60;1;31
759;1.0;60;10;245
759;1.0;60;10003;30
759;1.0;60;10004;42
759;1.0;60;10005;20
759;1.0;60;10006;62
759;1.0;60;10008;44
759;1.0;60;10009;8
759;1.0;60;1001;128
759;1.0;60;10010;152
759;1.0;60;10011;90
759;1.0;60;10012;31
759;1.0;60;10013;195
759;1.0;60;10014;16
759;1.0;60;10016;88
759;1.0;60;10017;1
759;1.0;60;10019;15
759;1.0;60;10020;109
759;1.0;60;10021;36
759;1.0;60;11;166
759;1.0;60;12;69
759;1.0;60;13;28
759;1.0;60;2;1912
759;1.0;60;3;117
759;1.0;60;4;388
759;1.0;60;5;216
759;1.0;60;6;91
759;1.0;60;7;1304
759;1.0;60;8;47
759;1.0;60;9;199
759;1.0;60后;-1;2
759;1.0;60后;1001;1
759;1.0;60后;10013;1
759;1.0;60后;2;3
759;1.0;60后;4;1
759;1.0;60后;7;4
759;1.0;70;;9
759;1.0;70;-1;11400
759;1.0;70;1;132
759;1.0;70;10;1555
759;1.0;70;10003;107
759;1.0;70;10004;168
759;1.0;70;10005;73
759;1.0;70;10006;297
759;1.0;70;10008;170
759;1.0;70;10009;46
759;1.0;70;1001;480
759;1.0;70;10010;434
759;1.0;70;10011;455
759;1.0;70;10012;129
759;1.0;70;10013;828
759;1.0;70;10014;78
759;1.0;70;10016;314
759;1.0;70;10017;6
759;1.0;70;10019;58
759;1.0;70;10020;396
759;1.0;70;10021;151
759;1.0;70;11;426
759;1.0;70;12;281
759;1.0;70;13;84
759;1.0;70;2;8296
759;1.0;70;3;431
759;1.0;70;4;1239
759;1.0;70;5;837
759;1.0;70;6;280
759;1.0;70;7;4722
759;1.0;70;8;67
759;1.0;70;9;472
759;1.0;70后;-1;44
759;1.0;70后;10;11
759;1.0;70后;10003;1
759;1.0;70后;10008;1
759;1.0;70后;1001;3
759;1.0;70后;10013;1
759;1.0;70后;11;1
759;1.0;70后;12;2
759;1.0;70后;2;24
759;1.0;70后;3;1
759;1.0;70后;4;4
759;1.0;70后;5;3
759;1.0;70后;7;17
759;1.0;80;;52
759;1.0;80;-1;48080
759;1.0;80;1;812
759;1.0;80;10;7288
759;1.0;80;10003;393
759;1.0;80;10004;1170
759;1.0;80;10005;524
759;1.0;80;10006;838
759;1.0;80;10008;670
759;1.0;80;10009;186
759;1.0;80;1001;1901
759;1.0;80;10010;1563
759;1.0;80;10011;2179
759;1.0;80;10012;494
759;1.0;80;10013;2788
759;1.0;80;10014;483
759;1.0;80;10016;1057
759;1.0;80;10017;42
759;1.0;80;10019;152
759;1.0;80;10020;1432
759;1.0;80;10021;483
759;1.0;80;11;1192
759;1.0;80;12;1824
759;1.0;80;13;376
759;1.0;80;2;46784
759;1.0;80;3;2188
759;1.0;80;4;3419
759;1.0;80;5;4361
759;1.0;80;6;735
759;1.0;80;7;17005
759;1.0;80;8;238
759;1.0;80;9;1870
759;1.0;80后;-1;26
759;1.0;80后;1;1
759;1.0;80后;10;2
759;1.0;80后;10003;1
759;1.0;80后;10006;9
759;1.0;80后;1001;1
759;1.0;80后;10011;1
759;1.0;80后;10013;4
759;1.0;80后;10016;3
759;1.0;80后;10021;1
759;1.0;80后;11;1
759;1.0;80后;2;20
759;1.0;80后;3;1
759;1.0;80后;4;1
759;1.0;80后;5;8
759;1.0;80后;6;1
759;1.0;80后;7;20
759;1.0;80后;8;1
759;1.0;80后;9;1
